t1_CustomerID,ratio,virus_event_count,total_event_count
93b8f41da0a37f0c1b3e81687e6ff324,0.0625,1,16
1f1043a580bc293956453c95be608ded,0.0625,1,16
700362fa8d30bd7871729abdd7641b63,0.0625,1,16
8d751b0a037888884d098ba5fba51ed0,0.0625,1,16
6438680cc85358d0c049decd96119415,0.0625,1,16
fa1225220bf2ee22205ea72f88b8bde6,0.0625,1,16
7c2d740c29e0341ce0f7fd2cf04a93ed,0.0625,1,16
4a941dfe8d3005165d58cde1aa7943ba,0.0625,1,16
f0950147e5faf142417e360a55d509a2,0.125,1,8
96915b30bcaffa134cd841fd31bdaf9e,0.125,1,8
8cc80c956cf911408f07cc6f1f0dd24a,0.125,1,8
7c5f586b92558a0e00719ea0241f1a1c,0.125,1,8
7a5ea42e28ea6b52e1f7f112269f853a,0.125,1,8
2de97ef02cdb7a92b7a85ecb559efda9,0.125,1,8
cd0bbabb62351497eb07f5c1a404c194,0.125,1,8
10f3b7befcb7a4d0159266f2ba0e5d34,0.125,1,8
1c7798f3da0eecd67afc06756b96758d,0.125,1,8
3f913b052acbe04de8a385a968d6194c,0.125,1,8
13d472a0ffba4027559bf3f6846d4739,0.125,1,8
5850a36b76057147d6940bae9a32d441,0.125,1,8
7b2fca6d5ae2fb8f640b3b25d66d2e2f,0.125,1,8
0b7514bcddf97438df3ef245c019bcb9,0.125,1,8
b40df94380d4a95a171c8a012115b84b,0.125,1,8
626822dee3c87a9c7d5a26b9271b2299,0.125,1,8
049103614f079880096876669476f830,0.125,1,8
b8de6a58c92d08b85df3861ce7bb5bab,0.125,1,8
f3b6c5086a426745aceeeb3161631a22,0.125,1,8
984d11ca38c05aa993bf4f69d7e4e353,0.125,1,8
8d9fd80768f565d674ec04bc1bccbe19,0.125,1,8
7feb96c643df514dd25cd658e62aba4f,0.125,1,8
e756f3a5466e0431c3d1780481db49eb,0.125,1,8
8af02b8f140a34c0687a89a19b8c17b5,0.125,1,8
cb48f7e20ba7950ff4e97dd60d377ee7,0.125,1,8
06b86dd59799f775c85feb6c68f78867,0.125,1,8
c590a9efd43e81a3948c90464b46ede7,0.125,1,8
8a3f4920c11cd80089fe345cc9ac22c1,0.125,1,8
61e0fab486180bcd3c768ccfb8f55202,0.125,1,8
c0132eecb041535b8d80a2fedf9757db,0.125,1,8
26be5708ae90029ee6fd195b67eac8b6,0.125,1,8
d253f459a0f08c1b83cb0b5ed2b7a18a,0.125,1,8
002f5811ae3e5ac753c28844a5d7cd1d,0.125,1,8
c91edc0bff6998fc12e703d1a9b00b5d,0.125,1,8
1b043de05342f2ac2928701a8c289150,0.125,1,8
68c5a15b2cc14c944442ae8ca00251e5,0.125,1,8
2c6f87e6365ac33108da2f718683daec,0.125,1,8
f4fc9034a4e03eeb59da35781d096ddb,0.125,1,8
e9055a38572cfeb2042d2c9243ee8772,0.125,1,8
039fb004e083b7cb0bee2d233287d32f,0.125,1,8
7e74e03f5381aaa20ca474fd9e164fd4,0.125,1,8
d6a5a085584e4f37f76419e76f5f44b0,0.125,1,8
b2199db2cecfdf8ead397d49740a4c2f,0.125,1,8
c340ccd467e1d6197b174862b154ee30,0.125,1,8
9d82e8cae46a9d0ae43ef7bceb740139,0.125,1,8
b2e432c6959a59f61364b359d63e6410,0.125,1,8
650c7da8804a69d076607afb30f45d56,0.125,1,8
6b65f5945363eebc0f221f8f14443626,0.125,1,8
71b8780856fa2157e6c3b25bbfc4d712,0.125,1,8
c8e0d9e7ea0bde65fa5ff55f7cec5f4b,0.125,1,8
60ca5ab6138019c09371b3ccfc1f8065,0.125,1,8
c9661ec675bffb51ec42dcff3485b255,0.125,1,8
714483e5eb5e7f141551491fe4e43148,0.125,1,8
c6de911efa59cc9d1af39ddb9baa5d66,0.125,1,8
ee3d7b8afb7e799dca0dc8e3fc0db128,0.125,1,8
7321be0e4366c1c6c7e9dc7f98ba9a57,0.125,1,8
2ddc9ff391dcaf05bacb13fe215114b7,0.125,1,8
d4f01c72bc682ac1d2fc9212baf97697,0.125,1,8
96f9712844ec870d1f7381b6261f2d77,0.125,1,8
30d51f790e3840ffdd8f9125bf5aca44,0.125,1,8
0ee4db3758a221bce41fdabcf7ba6231,0.125,1,8
94ce1ed4022095f8075411f73ec76b1b,0.125,1,8
ffc5a177a5ae16ebad0b0782b5173afc,0.125,1,8
b952020d6cf128918841634e334f1082,0.125,1,8
b592e3367a326a07a838a88e0fad591b,0.125,1,8
22877793db90d1678e86ca88678b007d,0.125,1,8
f495a7d48812023082acaf9a575f6e7f,0.125,1,8
dad7050387805f8c28b20063242e4802,0.125,1,8
9aef90bf376eaa61e6319493468a6ace,0.125,1,8
22917825ac554eeefcffa60cde65a22f,0.125,1,8
05894e2b1c3ac5a07d5c16cd457140b4,0.125,1,8
d7c06d766f5b7fac167dac406e7df050,0.125,1,8
c6d07966515e362e046c63ae11095941,0.125,1,8
11660c3a070c61095a48edeaa74ce97a,0.125,1,8
3dea5ec0d0a3b3bd876c00c197a4cbed,0.125,1,8
316619c0d5332e0f051074349388843e,0.125,1,8
061110ee81f751cf2ee703fcaed05f1f,0.125,1,8
52f5bf4f8c87b925ddd57780f81a5d8d,0.125,1,8
dd3c446c43392de627684d24d20bdacc,0.125,1,8
81bc6a2f96f88bd1c213736964320d76,0.125,1,8
139142b88f878444a4de2ea66008eaf1,0.125,1,8
2cc898e37b8e42993432c88d18fc934a,0.125,1,8
1381f5a81e3a35603a06680982742eb7,0.125,1,8
93bf73b45d3672e1b760b021e7d982a4,0.125,1,8
9a5dfbd39309b539d6ccb873ce320091,0.125,1,8
40b5c0d29e4968ca7f9b4f86ea18514b,0.125,1,8
fd8348c77fdacc008115182b920f4f2a,0.125,1,8
3198ed42108c20b4e1c2866758e361b5,0.125,1,8
540a2ee029d428405f753a6f731a1beb,0.125,1,8
a2bb6a989f60a9a166b966cab5d4b7c6,0.125,1,8
7e54e0cb32dd16fd37b8cdbb0b5d3e1d,0.125,1,8
b7214d27aa3a4f532d51c7c1bbdb48eb,0.125,1,8
af255c48907ca65cafaa5f08b3f552a3,0.125,1,8
80b5ff24d9a103a82335a66bdd7a846d,0.125,1,8
0730a9608e56e9c37d2d4ce61e335bf2,0.125,1,8
fd872c9e9cc10707dcb688b93a6c9443,0.125,1,8
32000963923ea4a1f285b6f2ce8794d8,0.125,1,8
11fcfb4517998014b6ebe775713dd33f,0.125,1,8
4f37e9323ac731ed9caa6c9c3d8644fd,0.125,1,8
f6f801e7b79552c7c2765a366550768b,0.125,1,8
a92bd399df8b44570c66539c03e4d902,0.125,1,8
e19d7ee9f8911e4f1335c721e31e9681,0.125,1,8
ba899d5a8a10cb5a5b52781de248416b,0.125,1,8
ce51e16268493c7a1477cfc4035b07a0,0.125,1,8
bf7b70dd94703acae1d2043272f92a87,0.125,1,8
1cfc8cb3c8fdcdc8aadee27b89b26b45,0.125,1,8
c8255a42d7431b70d0f718683df1da84,0.125,1,8
d265ce8f5ccf7355c0fcec67a3bb3cfd,0.125,1,8
7ea7454c307b10f06f84baea8933ab68,0.125,1,8
6210bd30478766127281140bc82fe426,0.125,1,8
03245f0d44df57911c7139142632c1b7,0.125,1,8
7c8d7b41f180a29a062dc9b234251e60,0.125,1,8
d6b21d95e25bf2481d4037a8e1d817cc,0.125,1,8
c17831e24cf42325f91eac1b24e63069,0.125,1,8
9374e8863f4e2017f68e90cf89592adc,0.125,1,8
d523e38925bb992a8040f2ecc132074b,0.125,1,8
a959ff4f4bc298349bbb592fe3c9ed24,0.125,1,8
c1cef9565b34223542360a2446747e30,0.125,1,8
b6142ac65be982cb23d7e4ba2b0891c1,0.125,1,8
345409e1a8956a8f5c9397b36e62b809,0.125,1,8
19c7520de1358bb30cdcb18e8e86385a,0.125,1,8
71269f1c1f4cef0619367021f6259c60,0.125,1,8
8b40f863ad6562987191a3bb7cf042c5,0.125,1,8
3e3d80019da283ecb185af67b4dd3355,0.125,1,8
42055c566235d2ef54dc7cda523f0e77,0.125,1,8
c85f283d88cadfd78b0b440835b0aa7f,0.125,1,8
a15f509d9b130fc3838aebbf085ef164,0.125,1,8
25618e37cb5e1d24e859633425f0a3a4,0.125,1,8
3acb8e3c2d87ed5cf706f1157ef2cb5a,0.125,1,8
15653872d30053ebad65ba00455b5b8e,0.125,1,8
3153f64d0ed0207d9ed3fa28c915a308,0.125,1,8
2d37d5edcf8144c1b209c27175f3b118,0.125,1,8
7fba32b53799f682795eaf2743788dfe,0.125,1,8
8420f7c8fde5c4c1d9a4bc717acb994e,0.125,1,8
b7ccb3ab7b7c2da6c9d2bcdc5bbc06ed,0.125,1,8
c8adc4146f38b4ba097d581f64d3a3f4,0.125,1,8
d9cb7c7008ce9b9917b362d058834f48,0.125,1,8
c8cb3f0de9aadd23ac577ce136d0cd61,0.125,1,8
09054ae654dcee74b831f90180c731f8,0.125,1,8
81ec824c841a47747538f5622c25aaff,0.125,1,8
e45d5bb3b11d0adb701f5925e64e4557,0.125,1,8
0bb4bf0bea9c4a20bb10946d7d8bf63d,0.125,1,8
faab89cb4bdc7c070a85412a3923017d,0.125,1,8
f23e8df769520fa68de4df8d3ea7f55e,0.125,1,8
3bdb8a8792fa33b3edd073af85bc7686,0.125,1,8
3c8ee01372519d216a2ec30e3bf385cd,0.125,1,8
22683d6829a35958352b198565bc9366,0.125,1,8
07698da92cf1bcbc1adf4c5e722c28b9,0.125,1,8
8cb1f58b07297e4aebe6e51f4335b20a,0.125,1,8
7f5cbbac475616e6aca3f72fe7c2ada3,0.125,1,8
ab83ff6414f040d93770cc8de8c413bc,0.125,1,8
de69818164dd5fb0e489fb91fc24e303,0.125,1,8
53509ef8c732ee692f9823a0e802efc4,0.125,1,8
f00c49945957193c71d79d020761fac0,0.125,1,8
e2d035dd012fd1a20f36b3c69160c62d,0.125,1,8
b6b0eb78a5d3a477070df55d629198d6,0.125,1,8
6205390a13234ab6f6b0bef42d5df75d,0.125,1,8
44e2ac8236d075952d0ee61c789b57fe,0.125,1,8
32acfd5812ebde5d849d7bd564eabef6,0.125,1,8
37cb8addcf3304326faf38b6d00149d8,0.125,1,8
0bbcb7e813defcfded265a3465ec8866,0.125,1,8
1f7500654112510eebd74a011bb254b2,0.125,1,8
e5f71b9443f6d664976cdd361992da55,0.125,1,8
72eb5aa9162db243ba469fc36e75d4fd,0.125,1,8
07b478d859c60a4ecb557628ed362079,0.25,1,4
0c027187aa8e8d4bb352253b0a8d60d9,0.25,1,4
87e50ab98f7b788352ef5c0c65b3c9e1,0.25,1,4
b9941bcf5d091f287720c053f96be98a,0.25,1,4
144e2e2b46aacf5e4bd61bb4eab3321a,0.25,1,4
4adfd1df45115b0e2560e851811fff09,0.25,1,4
5433748fccadf9da9c4ba1d6d53b18eb,0.25,1,4
a53cd8bc68ba0fc2e50b23e64211bc1c,0.25,1,4
ed2e91bc01c63840de8ad92ab15b0e35,0.25,1,4
0cb24db5213c42a9d3e460405f847cd0,0.25,1,4
0c7cd6eaef4e5fa1c2799ecff8036e90,0.25,1,4
33a14aacbeab2e04d998e3c14d6dd0ea,0.25,1,4
6c586495c00f064a5acf7c795075f2f0,0.25,1,4
bc859aa03b97c49e2b0159a024542257,0.25,1,4
7054d446c3ee20d40734150e8fd4bcb3,0.25,1,4
8ea437e90d5efa5d54188808e6da3fa8,0.25,1,4
ead02f4377bb3fd5d877ec03fc68529e,0.25,1,4
1c6525173121115375da9190eee7f3f8,0.25,1,4
9331f18e1fac10bffc631d906951f0dd,0.25,1,4
3e2412c8a52ca32f64710f100772ce7b,0.25,1,4
cd9d59d4458cbe2a4039348d8cf32cd0,0.25,1,4
313e7d84b2a12ecefa14ee8a7468a381,0.25,1,4
51587604d9bc24a530d1cecfdbb86634,0.25,1,4
bba5a021f64c8e5dd2525fa96de88e2a,0.25,1,4
9c47fb76e90180a88a97033e9e549cdc,0.25,1,4
b5cd9130484ba4e86011514311b4d687,0.25,1,4
2c18e50cbccd9cf2d0fdb5fba0665054,0.25,1,4
cfd8c971b0adf2c16fb4a82300de6440,0.25,1,4
30fd310df7eb5d4a818bfba36850db2b,0.25,1,4
f20498e7a87fd5514d0c4053a40183ac,0.25,1,4
bf363c95d8941847164eb1a7c50c78fd,0.25,1,4
61d742e33b05550f0000a89f8942a8a7,0.25,1,4
02b4ac57d0342b0a0762986921abde83,0.25,1,4
e8e93a24abe53a3c7886c4d532ced8bd,0.25,1,4
19bb1e5934a1eca0787f11ead05a4fae,0.25,1,4
5d1fc5ca6bada659134e431930b28530,0.25,1,4
c74ddbd56428ff2a002f910739a9edcd,0.25,1,4
a6f76fd7f79f0698bd41c48cb115bf79,0.25,1,4
e914d4ce25a4e011c5a5bbe50d06e90a,0.25,1,4
c8410debb3dea334f9bf9d8d48befd81,0.25,1,4
724f34d730f63388dc3e00cddd72d994,0.25,1,4
aafe8615687298be0d989be5ff69f6c6,0.25,1,4
bff36c441b87a807e5231d77ae0b90fa,0.25,1,4
5e0fbfef06b6a9224a1ea9dc426bfe10,0.25,1,4
a6a59871f3340c089770664b2f52ce26,0.25,1,4
b629012e74e889835f73e1180ec0fde9,0.25,1,4
8c0d3d36e240cff12b15a784b47b2d51,0.25,1,4
2136fe4ed893b35fb64005d74445b56e,0.25,1,4
1a46c0cccb2761344a13599f138f28e6,0.25,1,4
b94c0e8f198bc8cfbb6dafeca1db69e9,0.25,1,4
1d62dcf970b9ce2436e51ffa333dd51a,0.25,1,4
764e981d005bdfcc4cffa51d8ca223e6,0.25,1,4
0e2b578a366107c35faddfb872b283aa,0.25,1,4
dff9a8f2ce30cf3ff30374b084a57c69,0.25,1,4
7518b40cae01c67c2515382374bee8f2,0.25,1,4
550217dcad481de82179e835bebf3eb6,0.25,1,4
6e95867fccc7e65d3939699fd35f92ce,0.25,1,4
b414c16c0c0f95551fb5ebee7f7eb5e6,0.25,1,4
6b912e583261f8ecc20fc7110dd25b6f,0.25,1,4
49f26eadba0d7488334301092203c815,0.25,1,4
41d8f8f692a3308ffffba7b6b5b82221,0.25,1,4
2176300a7befbc49cae8c67581ab79c2,0.25,1,4
f0bc67f3bc867d5cd3254ad7d4489703,0.25,1,4
b407fe874952e61454ba7ec428224a07,0.25,1,4
6572ac3f3179d4f90eafcf3ff0d7947b,0.25,1,4
c9a5740817bf296ddadf29951e6281f8,0.25,1,4
8bd8ea49444311a22c3c8922aae839c8,0.25,1,4
3aff9688cf76e9d47a9eec586c85d39d,0.25,1,4
e0246c2ae4713548fe3243469b40e518,0.25,1,4
053bbe4ce1e412d9b7639b28c5e13064,0.25,1,4
3953d0ef372aa2bf443b5f0c54c29971,0.25,1,4
64547cf95dafa915f1c44b0ff2ab963e,0.25,1,4
2802ebfb770c0c047dcbf75e4c0906e2,0.25,1,4
d5929b1071a0f0f5e9c9021efa7ae23b,0.25,1,4
04112f7aaae26bc7cb5c468bbd6dd00b,0.25,1,4
d6cad5225d71489bee9c6bdbac423dcc,0.25,1,4
51d7ef39f2f01a12c4ded3b765136517,0.25,1,4
9f3732fefc8d2a028e55bdf614e5a851,0.25,1,4
f009eca96e30f797b0214b94e8fccbfb,0.25,1,4
f00af7f252c56d7073232c530ceacbfd,0.25,1,4
2a85b424148ea47c25a4c866dc898e1b,0.25,1,4
e9bcbe95a6aa1b655e67d32efbad618c,0.25,1,4
7db96d4cfa9a1e64d706453587ecff58,0.25,1,4
124599e48db01762ef4c8875b83f9651,0.25,1,4
5d78b56f477dd6f3845dc1c29ab0bbc7,0.25,1,4
6b1830fff17b56a572a105e5a2318387,0.25,1,4
63bbbfce413ca2c0ee4e893eb1a2c9e4,0.25,1,4
5a99d149799bb91e26e2de3bba44bb6c,0.25,1,4
a9a5238edad2fb4c7ab86bef30ba0fd9,0.25,1,4
05add468d119be41a3902882a3b423ef,0.25,1,4
bf63d2a19370d6245a92372b9f3a340f,0.25,1,4
a39466497d293a4491c9f84564c50751,0.25,1,4
c0b30ffe9b6f2b0fc1515c45da689de1,0.25,1,4
7e51f02dc673a0a7b23098212fcfe2c6,0.25,1,4
707fcf154c12e7fd06625ec79bfeeb9e,0.25,1,4
700182936fa0e9860e9d54d8818a7a8a,0.25,1,4
c1b984a17de6825055584d08d6be9f5f,0.25,1,4
8d674cfd5ce3316156f9251e0b052b6a,0.25,1,4
ea8d6f675c3011492a8eb4b6e7479b84,0.25,1,4
1473901d141dfd7c153c906fec8e5e29,0.25,1,4
041919f393c09a4d698f3672e9581fdf,0.25,1,4
aa82c22184417b8ecb68d61bf32e4ef0,0.25,1,4
6d4f20da5176470149e1f0fd0e838164,0.25,1,4
517b5276d6774b4e93c47dbce01f4495,0.25,1,4
8fdc1e61627c531bc86a7fb7a383f3b0,0.25,1,4
632ec589472b869dbdf3d15f8215182c,0.25,1,4
5d06b4e63506bc893c36b8f8724bf97c,0.25,1,4
4e520797d2d1d9bd7f7bdb0355721fd7,0.25,1,4
2640301700a0afaf468ada6c6af39d40,0.25,1,4
9f2c95eae12a0b645af158488a562796,0.25,1,4
665c4579b339340a3a5ddfd965c01122,0.25,1,4
0aff447e5fe4d391da5a35d9be973bee,0.25,1,4
2db1f0d6de4cb5e2c7fe11045bfdf520,0.25,1,4
0209fb502048311685d0a7f79153a727,0.25,1,4
e131f3173975b4f242e7682c94c7651e,0.25,1,4
5f6268ddfcb7525415fa52dc4fd863e7,0.25,1,4
870e23def22c60d976a2d1bae789946f,0.25,1,4
7eaa89e9815447cacae21e10e9d301cf,0.25,1,4
317f2d47e3395055888b163fdade5526,0.25,1,4
ce2881a229eb7c7d0907571d4207f9d2,0.25,1,4
b8e5424165ddc67e942690ca62ac812d,0.25,1,4
646e04bdcdb3ff05a41399e95920046a,0.25,1,4
ab09ff5dcba5caa872a6d85da67ef81c,0.25,1,4
2361795e87d114983bd52d29e604e3ec,0.25,1,4
9844096c98dedb07f9adc5c426012e2c,0.25,1,4
3b26d82e8b04f0de87d7ae2d42da6e91,0.25,1,4
2d1d8f52ff9111c3bbe6eed3b3950cb7,0.25,1,4
5420b3103c18f9f17cc0ae4892d9c1bd,0.25,1,4
2c576742e8316fe47518574db5d178cd,0.25,1,4
6d5aa7a2cae2dd257ab8daedb03cc8d4,0.25,1,4
43002b5075847556c732926069c9d129,0.25,1,4
ee158c578f9399761ec4dd242d376406,0.25,1,4
4c6dfd190a255ea4ec615adcdc5f48b9,0.25,1,4
6280ddf7a8601f7c3f5c21ff0872e603,0.25,1,4
3b238d06d528238466d2396f85d801a4,0.25,1,4
1f66c251308d40f3f0ca76d387575c9d,0.25,1,4
9ce2c19227567fda8321ff9b44bf4631,0.25,1,4
7e44cfc86be107a063392e255436d180,0.25,1,4
91ce1397034f9c97ca43619b96076b41,0.25,1,4
e52c6f5fe74f0707c63884a196d29704,0.25,1,4
8542db3a9d24cd0f78c956ea4962ea67,0.25,1,4
e63b9e76c3e39569211c8c35152cb3f6,0.25,1,4
1ba272488c1d0cf21e60596d6f86bffd,0.25,1,4
28cf7a091939dfa99fd8d2510042eb40,0.25,1,4
aeab5fbc3e9a77d5cf0732e8a7f5f361,0.25,1,4
449dcb96b94edc90be1149573bd3b557,0.25,1,4
a6639d68927aaa4c29e69c235b8a2127,0.25,1,4
85e08ff4293638cd9547bd0472cf1347,0.25,1,4
3381ef88e8624b109e352957a67ea87b,0.25,1,4
277f6c857a39e9d53e19c5a4bbedfc31,0.25,1,4
7695cef07c5dc65d45ed481e4f6f8173,0.25,1,4
459546b5f566b84cc12ca7343cd2fc8a,0.25,1,4
532ca27827fc3f6e5e9bde1f229755fe,0.25,1,4
739ff00a742aa3d8f011eecf9d57de52,0.25,1,4
89db1ce540a6c1697dd393601fce96d3,0.25,1,4
ecb8d982859a6661c1edf91b5c379166,0.25,1,4
6bfd755a2564b366cba3393ed57df553,0.25,1,4
4109d1ccc8f33ca5b8465b2d16146811,0.25,1,4
1a02912ca21616e5177dece02e84d9c1,0.25,1,4
946e73f11f3d9e0e26f07fdc26c85cb4,0.25,1,4
947a3be5ae419af43758ef47160ac6b0,0.25,1,4
ba438cb559d96b0f35a07224de9b81b8,0.25,1,4
64338db88ea32037446e963f8348b1ea,0.25,1,4
8bc974a80d2e0e851f0303e4670a1980,0.25,1,4
2cd1b061ac2d74a3b828742a5e1ae693,0.25,1,4
ba1bc51cc35778a782cda203a1b77818,0.25,1,4
09b830fc8d09e39df74e26cbeb0dd51e,0.25,1,4
b130879fb0ea7c77185532d94cb8f7f6,0.25,1,4
90bf9bd3d33351fbf149d424dcdc553c,0.25,1,4
bd0a5ecbe234adafd0e487cdb4888467,0.25,1,4
eec4669131d1a8a01a910ed57ba42352,0.25,1,4
fe10029024787b9d01721f84949e434f,0.25,1,4
c4dd8531017f62fc32eeb80646d49a0b,0.25,1,4
6ef64cec005f19ed22983c85252d0c0e,0.25,1,4
6ef6b336315b5a432c6946e4ba359dbf,0.25,1,4
a2de02a3053d14abe684f0907f73799d,0.25,1,4
688c9075930a4acb6db687fd444c24cc,0.25,1,4
53bd58a7dba66efcc0fd5952fa7b93ed,0.25,1,4
d28c1c305f8611373afe52fbb1abefda,0.25,1,4
b2a417731daca6e922dfd61596ece9c5,0.25,1,4
26bb3c3b165a3ec6a802f8c1dc4391e7,0.25,1,4
658ca9d6dfc262a5ee1f8de3ac9ed9c9,0.25,1,4
759eb3dbe395bc3042c8f4829eb99417,0.25,1,4
3fd2ce2d7d6a00cf34db6d8d67a20f02,0.25,1,4
ed57894e163ce615730eebdb8c3564a0,0.25,1,4
9ce70614f47fad30ea7ffc0ef230d3a9,0.25,1,4
8c60a3172fc101c8ebd0e5287f5af6d9,0.25,1,4
3c8dc634d95c7f3e65bf842e1d8f168f,0.25,1,4
29759e6988e6d7ab00955e5dad3af761,0.25,1,4
df2fb2066d9a535a5e99ddfd9bd9093b,0.25,1,4
97c711cee91dbbc6aa15c23f5b825ec7,0.25,1,4
f7383bbdf0d023f6c036ed9b4eba9203,0.25,1,4
2494445368352cc982dfa15202ed1da0,0.25,1,4
ea6a2bf95d2448eb7095b4d76ebb1ec3,0.25,1,4
8986770c354331115a6f9767fc5e823c,0.25,1,4
c8c38b5eb59d1f589235afa34aecd352,0.25,1,4
66308486c1037af6edcd54fa951f465b,0.25,1,4
f249a7b0b98be3ac498497cde9aabbd2,0.25,1,4
983b5747976ebe6fff4c62ba9d8203c0,0.25,1,4
83634875e6d4612be83e23fa03ce98d7,0.25,1,4
c3787a5d35378e17cb64073ca809ade0,0.25,1,4
87d396c0075626630efbe97720f95cd1,0.25,1,4
c58799ea3e64b7bb03b9599bbdbe8a14,0.25,1,4
cba1909168ccc1dc8f6eb524c840aeae,0.25,1,4
638332abf72bad0d16f9838db1d2f481,0.25,1,4
5e9579425c60e0d9cee1884619eebc2b,0.25,1,4
85fc3f0f6355dae14c78782d4dfc8422,0.25,1,4
104ffd44a024080a2980b79a2b847840,0.25,1,4
539a370a9ce200502cf317a6b5ef4aca,0.25,1,4
03b53770a2047516ee999fc69f8053ca,0.25,1,4
88702ca8013ece91e840187fceb71373,0.25,1,4
fc23d4467157d21eccdad62ad4b4079f,0.25,1,4
4f66b91050d62bfc089e36ce7f2aac73,0.25,1,4
6684953c2a3158e4d8a00ae48a9ac7f9,0.25,1,4
7a988b8caa94f264540284bb533931ed,0.25,1,4
e624d4bbff30b27a45c05e694df7e0f7,0.25,1,4
579408f528dafc864664575f97aaadce,0.25,1,4
0e4963f763b0b7a70dafcea0a53253db,0.25,1,4
94d9f121ca6093e8d7feeaf4aeaad3e1,0.25,1,4
c3000f1137acf9fd6fad2fcab383a391,0.25,1,4
cbb069ff4509274e1de864b6a48174fb,0.25,1,4
7cf0bcf10088d07cc327c28d60a8800c,0.25,1,4
6be1de66b906360df9d331b8fd89b5c2,0.25,1,4
6c5710b799d25a4550e9965eab374e64,0.25,1,4
8c9f796ddc18f37c472e233c58443d6d,0.25,1,4
4577d149b6153628d6b7ab54f29bb1dd,0.25,1,4
060894db9b9dfa68ad8ca84cc46e27ef,0.25,1,4
7440a34a3fba63125bd076d07b5923ca,0.25,1,4
223d00b35569619b1e2d3b5e98ff978b,0.25,1,4
11bc4bb555ff4a9fe71153246d9b8913,0.25,1,4
9536a314d17e60e607fdbf6a86a1d732,0.25,1,4
148fc08aaa3c5e15feb03446257f9f46,0.25,1,4
39d906321eb79a270087b18761987c05,0.25,1,4
e29b16f7976c09dcf2cda5a996d89e94,0.25,1,4
e855979ef793f3b70d5c66e164bcd669,0.25,1,4
e94c86a035f3c6d395088a7a442765fe,0.25,1,4
89025f1b2213a5b46ef34cbfab40070e,0.25,1,4
b0c9b9c6d4cf0c7e2639d98fe87bc7cb,0.25,1,4
ab5e81ecc5beb1b188017d7ccd7224ae,0.25,1,4
