t1_CustomerID,ratio,virus_event_count,total_event_count
37f88d76ad4e55aca2d5da8c3fc4835b,0.125,1,8
f59964cf60fa048774471652b17e7d01,0.125,1,8
e6bb121d731ac3b73abe7aa0ee1c86ce,0.125,1,8
9d2254b7f2f9cece98f407b9bf77cf0d,0.125,1,8
2757258a9018c8dfccb3342582d7b811,0.125,1,8
cded3066225983ddde529f97302a6105,0.125,1,8
9f06f81c1284b145a2cb8c6448452ea5,0.125,1,8
bf8d21d608fd0c644eef47a1f4392874,0.125,1,8
63a90259eac5fa485ad806f466f07536,0.125,1,8
717da775029e4e8185a55b434b3a0b09,0.125,1,8
f525d3bd8afe09aa2b6691241d6e239a,0.125,1,8
955c670e629b6287e9324b5127eb1dd8,0.125,1,8
7fbe3907810afcbce3c6643adcfa83c8,0.125,1,8
bb71e3a0bfa5e983b64e0a606f6b02ab,0.125,1,8
ad3588f181d534b767050c4cab174474,0.125,1,8
665f5d45bda545e03cb281f0617f1bc4,0.125,1,8
d491892cafbbba08ef3e75545508d230,0.125,1,8
babe8149e7bbd75bb153595614dcab09,0.125,1,8
8b9a44a4d3498a3631c081a0fa745d5f,0.125,1,8
c9b6716900c60ae6b0bd0fc8a7e12fa3,0.125,1,8
68671221a14d4b53c7b086879fa18bc1,0.125,1,8
5ed148bfc507872787fc56bb30d09373,0.125,1,8
2d3a369eefe65d1b9776c036095a289c,0.125,1,8
24885dfd0a40f5ab06ef9a7c399d1937,0.125,1,8
2e6c9ebe47d0ca48d7017510a873bee1,0.125,1,8
72ba6305325043b56cfca683359b9e31,0.125,1,8
7a5e9b394a2584656be4c26112d72d7e,0.125,1,8
a900bb984f295279b6a4fc3615186af6,0.125,1,8
23d2a164f7361f982e0c6298ce0192a9,0.125,1,8
cc26bd7706cf13d05c3f8dbb7a66efbd,0.125,1,8
869f37de87fbb75e3311ad0431e0458d,0.125,1,8
3e1c7cd33b361c2477f656726f4496c7,0.125,1,8
d95d8e84c87994b69e8f79d8828e098a,0.125,1,8
0fd4608065f000d7ef75508eaee6d765,0.125,1,8
2b6650caacc9a2f40f60f071b82cda1d,0.125,1,8
eb0d89938ac25f629a62d5f96d92eeae,0.125,1,8
9f59917c3bcbedaa8d8fb8630527700b,0.125,1,8
98ef2a81d8cfa44b3d7faaecd2fa7224,0.125,1,8
a56b73a2a180ce4535e0a62a29b7bb69,0.125,1,8
9b2f6cbb4a66353f6500792be174d669,0.125,1,8
8777d42ccad942285bea66baeae54650,0.125,1,8
ee44ae92351e06e2b70675c36fb4d6a2,0.125,1,8
88db733a6a06b4879b911cca24c11b18,0.125,1,8
9d99cb4f8663b06fe0524c5c3def2690,0.125,1,8
e3da967dc0f9ba7a3ea71515a4a9c5b3,0.125,1,8
ce9665aff21b760edab4783c6df4e7ab,0.125,1,8
16018a1d96e6b808f290305f9670afb6,0.125,1,8
2455874f1aea4b5c30f4bd72a2caa2ad,0.125,1,8
fd8348c77fdacc008115182b920f4f2a,0.125,1,8
31e3a973231ba91baec96e4c9a8b1985,0.125,1,8
1f76956a24f3565e806b7f9c6f752a93,0.125,1,8
18b9be36569a62d2d0ff195732f941ab,0.125,1,8
a38201df63a74b27c0920f74c162c5dc,0.125,1,8
19ee95d9db9beb5270f677f86932edcc,0.125,1,8
3e740c0a46559f0673e7883c07202b2a,0.125,1,8
02e5ced49f488c1ce14167897c2b68fa,0.125,1,8
c4a16fb3954ed5ca7af1f9d911d39c17,0.125,1,8
050d6b3d6166bddd3ab846c7e630b59a,0.125,1,8
43664e4c34120e4e23ab915e17d3fcf4,0.125,1,8
543071bac32770258ff72e2b15226daa,0.125,1,8
e1fbe8e0bdb3f5f91897eccc51ae9448,0.125,1,8
b5f27554b5b97c94fcf8af99a2d702b8,0.125,1,8
318f96b58c6040ce8b2bcc4965f25461,0.125,1,8
97e0efcf50c62a8458b8299952e318cb,0.125,1,8
9d2dbd30185b3397890effe55a3b66bd,0.125,1,8
1e88772600d769e67b6b5966a8f47e7f,0.125,1,8
630d3122c6147b807c3f983f77b9cb23,0.125,1,8
996e07ef9232ee153c6414bef55fd0ee,0.125,1,8
221dd609a7ffd2b9dd1d9e09e772f9e6,0.125,1,8
c22f0352a7ed447cca6bdef3666950ad,0.125,1,8
0ccd5432edafba095ada272fb0d9aa16,0.125,1,8
b5b7f6806ab95d53ae4eec6a34b3eb7d,0.125,1,8
aff8145e1f8f1fedd590e7decebbf393,0.125,1,8
37abccb0c9c17d77d46d55456b9226fd,0.125,1,8
90228b01ddef8a5e5718f9735124b2b0,0.125,1,8
bf66bc5bb713bde7bffef18182bf8a6f,0.125,1,8
0b03d07a26b9054dee865ac1b0960a43,0.125,1,8
598778c196d63c041d2cb3523098f49c,0.125,1,8
9409dfcf0b1bf20582349a2993a146cc,0.125,1,8
9ab54b483ca7837a53ea0b992cf07811,0.125,1,8
5b33b6351a3f0a9c2e3d7571f6000c42,0.125,1,8
1164e5dca29b1f9a1ff5dc9f4864f2d1,0.125,1,8
a1e0543f38fa758d116084e7f945c611,0.125,1,8
26ac659315926f433dba37187300633c,0.125,1,8
5530b2b24f530916a76dd88cbb15a6fd,0.125,1,8
6f84702c969d5100c0f9a952d32c221b,0.125,1,8
34c85ab9fdd30ad164d864730b441f9e,0.125,1,8
cd83e49a875a8ebb0a000c24901cafb3,0.125,1,8
94568b1105c624197a80f59afb34e864,0.125,1,8
57686fe68997049c51f2e0ed43a7d864,0.125,1,8
227f449a09fce4b48564d4b4cea7c137,0.125,1,8
29d18991aac0cdbc4f0383f26f88dee3,0.125,1,8
f01f83dfdb03001cc666e9bb7fe69c12,0.125,1,8
354a11fe42bf134608672b066df0ec9d,0.125,1,8
22877793db90d1678e86ca88678b007d,0.125,1,8
f84124c702ae443255c404ccdeae98f9,0.125,1,8
f59004bd613b82554bbeb50cd0a091a7,0.125,1,8
8d8cc6c0219f2d42f355c368718b46fe,0.125,1,8
492a3731e23fc543c2adfbb17ce7cea3,0.125,1,8
45b574afa33e8a3429404ba81468a2c5,0.125,1,8
c565a04438e0a079278dfcd6c505beb4,0.125,1,8
034c4e58149f2944251d469e82a15ce4,0.125,1,8
1b22d7280b15ff373d61f86a3dcad059,0.125,1,8
901ffb6c642dfe610d35e7cd83a92b03,0.125,1,8
46eecacf917e3222aeed6f3471aaec91,0.125,1,8
7e5f2e80fd09fb5d540548c8d11bddb8,0.125,1,8
afabf2e67ec1c414e8be23b53a7aa170,0.125,1,8
7fb34b3b7a448d434ceb1afc89b64f44,0.125,1,8
b5ab2693dc703d364d05225109abba09,0.125,1,8
901a883841add29a2ae975505bfd3e2f,0.125,1,8
239d2a6075adfdbcc2ae292680fb1366,0.125,1,8
524f5b5e6fed0f4cc5dfab3b564e900b,0.125,1,8
f94951a1b77f499381e090b761c83827,0.125,1,8
a47a1a6e1b6a6f1713b2b059d6a7e85d,0.125,1,8
1af7b4d8fbeefbc814aeba775dc9adf3,0.125,1,8
1ae04f955cecb06e97fe38d6685873a0,0.125,1,8
ab4159b019c6c07efb77572637768e3c,0.125,1,8
542922d71321bdb2f1a00d8b1f9187c6,0.125,1,8
7ab39bd9b3ed4e19a7b45d9ba409b920,0.125,1,8
6bce4b82fa5c156d701f369b1b45066c,0.125,1,8
c78c0ae243545c90f5a5022957b0f4e8,0.125,1,8
2739c352ac1519b6384a7975b0433867,0.125,1,8
1a985f4985e4de4ef44de256c16867ab,0.125,1,8
7f5a54c322d226887d4cd9241eea12f1,0.125,1,8
f4373c9113aec33625b4f1fd9f9c79e4,0.125,1,8
12995886d1790c5a75029bf97fc683e2,0.125,1,8
3f79d8cf7f85df90dd52263ba87a447a,0.125,1,8
14090143940c1f9cd65ac81478d5d96d,0.125,1,8
8f5ededd3c63f66afdb60cc8ce3c9aab,0.125,1,8
a33854abe3d7cee5a5c697cd1cc09556,0.125,1,8
d860c9bb4d2493edd98c557a1f38c71e,0.125,1,8
cd3338709a6af83629d84999aa153cba,0.125,1,8
86b5df78c4edd4882a813482ab332b33,0.125,1,8
353ef08b6df2650921df9e58a8bbf1fa,0.125,1,8
23bd3551cd3390cd4c46491bab89b0bd,0.125,1,8
5a8f61ec345abfd5c83a603219bad1ad,0.125,1,8
7aafa268f4ecf1aa80bfabe4f4fe1061,0.125,1,8
c4e1fe4eb14ae1c84ea04265706ba56a,0.125,1,8
de60e1362c3d431b210f4e6eb9ed07df,0.125,1,8
6be05ae0c4285e11e14d8567c84281a4,0.125,1,8
b2763038aa01e1543a455eee748566bc,0.125,1,8
9f0b2ec332f2ef087af07675a1ca7b03,0.125,1,8
4bb8525473bcb0625f2f056f19f06ba8,0.125,1,8
a0ec7a690b529b2fd52a5a23499a7172,0.125,1,8
e0aabcacefbf3eebcca62517341cf75a,0.125,1,8
44b7dc5b1b5b17124609dba2071dbc75,0.125,1,8
0c0e01867ede2d73985d7f1925cfef0d,0.125,1,8
98a71fd37b575b0345656334fe616d75,0.125,1,8
cc2efeef9546479e58b28a7066d62ce5,0.125,1,8
625801c451932d110637539c74e0d133,0.125,1,8
5ca5a1ebba14d78e3d64e912b085b6ff,0.125,1,8
c23067ca9b53ee04b977d5560c718f39,0.125,1,8
475892388af9f76a1a76f65e6ab6ac7e,0.125,1,8
1f682aa1329a7dc206d8b83eb2d25730,0.125,1,8
3407896a7190383fc5cf0184bda6cb16,0.125,1,8
ea942d6e15ebd3975710fee8e54d9a73,0.125,1,8
226796182f1744df86c7864b6efffe33,0.125,1,8
fe2881149dff47b1f0d2a4812477b069,0.125,1,8
f59f8e66b40eb4ccb54ea630d16b0172,0.125,1,8
09f0ef174531b8aa7b5130029a24c779,0.125,1,8
0f15f46c5601fe177b5e27ff5bd2c53f,0.125,1,8
43c3867b3cdd7c6a992c06235c443c17,0.125,1,8
b01f1ef4b2ad97f57e38f19319dc263d,0.125,1,8
99c3625dd5cbd7fd714be0369d979e78,0.125,1,8
3234159fdf7dcb7608f94beb28289b23,0.125,1,8
2a7b2c943a8704df8a0063876555ebd8,0.125,1,8
b7387ae2b20255cf8e33200c608e45c3,0.125,1,8
332d8188ed189e102f270caab5b781d2,0.125,1,8
715b761f640479c7a5e9a63113ffe494,0.125,1,8
0fb900e4c47e3eb1d99912988365aba7,0.125,1,8
702f36274ddf68a4a664cb11a38db72e,0.125,1,8
6603f9c1b1ee40f295888780c738ae83,0.125,1,8
6fc4da8c456eda2e80367b00aa1b7c00,0.125,1,8
f4011ad7c973655052e91ab874e0b4fb,0.125,1,8
3e1080a40b526a497a21525885e49aac,0.125,1,8
9a4d023fed34db4acd8e2385b5c04225,0.125,1,8
26ef442d43b8db9164a3ff109e412fb8,0.125,1,8
3c15f24d92883b0e6591747b99498b50,0.125,1,8
4e924bc108e951283e3cd958741186ff,0.125,1,8
e112bcab82d466d1ca1fad414045612e,0.125,1,8
b9e88b1a5c6d219a862afdd078436139,0.125,1,8
5c7c23e805637132b5fc5b082db608ad,0.125,1,8
87e4547b608608729b62a9606b88ca1f,0.125,1,8
e6f83144a27721a5b0539a4b9a1701ec,0.125,1,8
1ad8b2edb2de31d6b8ecad25dabf03b6,0.125,1,8
05c1a663b411b8033e33a98062356b89,0.125,1,8
589cfd567b48f52266b0a6097098c68a,0.125,1,8
64a01550a62b71f31f2f546ad1cb1e9a,0.125,1,8
9997db022debb84a7af17e6e9b05fe0a,0.125,1,8
ee21bbfeead18dfcb599525b8f20edc8,0.125,1,8
68fffe14c6a19c087338f4400a249b2e,0.125,1,8
a7f14d46b15952b2fe172a1f5072be80,0.125,1,8
baf3469e6d8d320a461d243a42529855,0.125,1,8
dad76113efdb4aab1e25d48c7eadc608,0.125,1,8
3d0dfdbe8075007d7651189856dd93ed,0.125,1,8
a7c1bf380654a5f85c406542179d98a6,0.125,1,8
ef4f1bfcce4f6dc1a33f414b3f3c9064,0.125,1,8
5008ae208f4a646f75a16910a095a86c,0.125,1,8
f03bef3269caebfcae8cdc0c7eba583f,0.125,1,8
16af401d0868d4545f4907b719498316,0.125,1,8
c0ccd47cc0804c10ab7a8e645cf11441,0.125,1,8
6273fbc0b86b150d87439911f1202775,0.125,1,8
4a5a43851f4226afa1f04665d494dc98,0.125,1,8
08bc4092a8742d2df21e4a1b7fd34a21,0.125,1,8
91bb776d0b18f2224b9db077132e8352,0.125,1,8
f01cee66a8198525d7925a2767ad40ee,0.125,1,8
554b0b54603891e7f85f7576688ca466,0.125,1,8
2c9abc85cae1ab0475024d8ccbe6cd61,0.125,1,8
d79027edb2e55e7fa7bf034ce574162f,0.125,1,8
037930ad66f5f5662406798498ffd16c,0.125,1,8
ef3a5fa934748ea8b0c0c89fa61d2e6f,0.125,1,8
2a1182fe05871123666d498122496e7e,0.125,1,8
fc9ac2239769610760e30c7b59049c0f,0.125,1,8
3c28b51ee1d4de023d56c2a369448001,0.125,1,8
6f35caafbac5e85ba3d33a3ea592250a,0.125,1,8
de93d1ff5e8a5b3d2f8d26d80abcc4c3,0.125,1,8
7d73002ede01c529d92fbae9ace61c3a,0.25,1,4
f3d7a45b8609ff97f7791e66bb91990c,0.25,1,4
ef8a72a1d7ca66b9ca99f9badd370ce8,0.25,1,4
a6d8e55ce10bbdc86eaedeb997cfe15a,0.25,1,4
83b8f5daf47f5de734fedc125c154be4,0.25,1,4
ee48b4c830dc180d810108a73e96f1f1,0.25,1,4
70f628f18f0000bd92592e80c417fadb,0.25,1,4
1ca250fb498a873d4998457c3090f5ce,0.25,1,4
57db12309aef37dfb7112e29d362eae0,0.25,1,4
e618bfa2688ba3eee554cfb2554cbeca,0.25,1,4
86875bf27dcf3ed52897be9e10b25445,0.25,1,4
ea3a9b92aaea763a3293ac239f87cdf0,0.25,1,4
dbf8968455b1c68667328bde03717cae,0.25,1,4
dd340f46df10fb7e78e6e8679adc64ca,0.25,1,4
c2022084c54a3200b36b868d5a0c1fae,0.25,1,4
f314119d0322598df89d309cff4b0678,0.25,1,4
39736d8a19fcf867366c2900d3524d2d,0.25,1,4
5a81c9613145683ee273fe06f8867619,0.25,1,4
b1ac64cf9c8657f07c1a7047c9e1f33e,0.25,1,4
de134ff90f18f2b59e92baa3e8b1e705,0.25,1,4
e4c916e4e5ea975a29e5aad11165f48b,0.25,1,4
870c4d8ef8e3f6ca86f7f86d543f4b7e,0.25,1,4
1e00327c25caf34b20df801e7510c8fc,0.25,1,4
bcfc676c66ae6623be788375e9c65288,0.25,1,4
25ef65c8d309baa0fc1b7eb6dca4d55b,0.25,1,4
826c1563ce783eec54caed65fa7edd34,0.25,1,4
1b9deeae45b3c731bca6b03471488a7b,0.25,1,4
eaf34e97626c8e7f1d6aec6f6030688e,0.25,1,4
4a0ec11c0000d659df2b05b8c78b0900,0.25,1,4
3c7fb4ec846da7a5fea294d4b6f5e32a,0.25,1,4
fc92dd7b7a9a91305426a329bb0ca1a0,0.25,1,4
1a0de47be31818d68dcf5deb3d8e6a2d,0.25,1,4
aa3de7d1efd27cc97897bb1e93aef8ad,0.25,1,4
fbed6a7612848e7112fafc52d3b911c1,0.25,1,4
6ea01cd2f24cde7ac382d23e70830350,0.25,1,4
d0541d8eeea2f90e8fdff5930c24503f,0.25,1,4
5c492d4abbc21255d86bdfa255205a8c,0.25,1,4
43174a4cbbce8d642ccb002d686acd66,0.25,1,4
9ca4a13cfb699fdb43196d92fa758fba,0.25,1,4
17dc519197a99b603da0547fc4cada26,0.25,1,4
d0f659e8887936c08fd2e02cd1856042,0.25,1,4
81c14b5a7e2c21e8c11c01b79cc370e7,0.25,1,4
933f07aef2777c64a12b5c3f242b7b3f,0.25,1,4
854780c9d6d995b859e212188d5d1fe9,0.25,1,4
7c4b6ea775df212fab25bdd7d137b24e,0.25,1,4
a339de53c40d744e65e41e698c4710fb,0.25,1,4
01abdde5b8b64b333bd6cd2ea5b992ca,0.25,1,4
f2acc8575725c2414fb375e0dc08297e,0.25,1,4
d5dc0721504b5d54fc40e15ae2537488,0.25,1,4
9da0e4b735cad7579a6541e79ec3f2a1,0.25,1,4
5f61e0a7421f2e66ebba24a92a8d0284,0.25,1,4
152062abc36e5871168a2fa6d1e12aba,0.25,1,4
be9c6785a10c7a8fb7b392534a0b3107,0.25,1,4
6c6e84072d6b5ab9930faac57d30bbe8,0.25,1,4
fd25405093f6cf08addae7f36aaf0fda,0.25,1,4
bf68695d752cdc45a3d91eeddd515826,0.25,1,4
c32330d180b8f6f86ea0a7ccf14f8e89,0.25,1,4
10f17d73ced12a2acaafcb31294b7bb5,0.25,1,4
bd2aaad44cdffdd3858ee3c71fd075ed,0.25,1,4
a26bc2385a19a2de7839a4a1d842bad7,0.25,1,4
4f7223cb4f0d1ce7b36ff4a09f996bc1,0.25,1,4
a646efeeb021ed0577681d27f2b0fa3f,0.25,1,4
b7189e43366533b9f8ea30ee35c2e9f8,0.25,1,4
21eca9560097250ee5f0ce00efcd2606,0.25,1,4
46737e6f03e03de5d554f9dd13044007,0.25,1,4
0e3ea78f8676fedd406b1969d11492e1,0.25,1,4
c992b2b14f5cc59f691b14e259977911,0.25,1,4
6f0f5418d211d7546f85d13f8d78950a,0.25,1,4
e7b1505e7a851d17c8f21b12c0d61369,0.25,1,4
adbb3c48c11835667cb4157afb005179,0.25,1,4
f9bb5a9d1c4ad0357db9bdd864f6ce69,0.25,1,4
c10a49b1118d378b9bc741a49140e609,0.25,1,4
79f8c9c2c030a5fcc37e6fff9b96109d,0.25,1,4
9ba13370a865b1a5cfe16ffb56b839bc,0.25,1,4
644770abc720cc134daab1abce9b2649,0.25,1,4
4804c73d6e6ed3b838befe2c2fff8f6f,0.25,1,4
bbad62ee83ce98b14a8dd4319a805a32,0.25,1,4
4ce2b989025a87ff8a687588ccc3eabd,0.25,1,4
9cecd9e0146d82ef0133debb178ee80f,0.25,1,4
7c183aaf68b280ebbc2bda8471ea5c67,0.25,1,4
df06ed31681a969a2b574633fc2f6987,0.25,1,4
87227092f299d8f1aa11598bed85a092,0.25,1,4
1364bdf07cbe37c9deb077ee80f24eed,0.25,1,4
1c6dc5c1cce28c0b0e4c6e745ab456da,0.25,1,4
e479ad74586e9a7e4ba438b06e4b0ae2,0.25,1,4
db40c88587498d1a24c331b2c708ddbf,0.25,1,4
78a96aaf335a18fad4005a3879931153,0.25,1,4
b80491dcb9dd151440590ff88cb88be6,0.25,1,4
7feb96c643df514dd25cd658e62aba4f,0.25,1,4
6734e9601fddd4071d7450065ce568ac,0.25,1,4
cc7ce8c7f577cbeda2671d9d517840cf,0.25,1,4
33a8e7f2d9546b0f82e87f7235ba526f,0.25,1,4
d4afcfc08ed6db94b25467a2f9925bff,0.25,1,4
64547cf95dafa915f1c44b0ff2ab963e,0.25,1,4
8eb187df28c216f47a18c61cb19eb020,0.25,1,4
05694d4a415633840cfd5e564d4928ed,0.25,1,4
b1dffb607bdb0276ba676d64c37d4e56,0.25,1,4
c20fb58689e849b3ab3ff9d4379c919f,0.25,1,4
06d989da35a00d32620482dbe85fc801,0.25,1,4
25b390e82f33d503f6846fd0fe1d8b32,0.25,1,4
103195ad8636182c3beff5fdb347116e,0.25,1,4
d7a57072956362d4955a96271b8d0fc8,0.25,1,4
72a685ec30524b68f09e38f7b2618840,0.25,1,4
b1ed1e39a63aeac010f2d81bd5ab9571,0.25,1,4
3905e387707946ab4156d9b3566b8928,0.25,1,4
6722165d7984e9ad1c526f2fffdc1835,0.25,1,4
6bb742d00a0a0ce1be56087ae31ecfac,0.25,1,4
14e5d6e723777ce3a6b856f885f7d922,0.25,1,4
6da57a704b0d1dad83876093e658ee7b,0.25,1,4
b682244abd2c6e2326f30f155f6a2929,0.25,1,4
9ca3d5289c989aa431d77af7202a94f2,0.25,1,4
097b07be7d7e9c46276f815fcee1523b,0.25,1,4
a6fb990807ab62899fb030bc3f81b159,0.25,1,4
6366225a1d746703d622c448e991fb5d,0.25,1,4
d17a6e5e518d30e8db3ce048da569302,0.25,1,4
8abbfc1693ab2b27f53bfdb3a6802d6f,0.25,1,4
7d736efca9894ad60eba5887088a371f,0.25,1,4
b36c5395e8f107ff4d30ff3e737f981a,0.25,1,4
83cccf713b8c0ab043ec4958319284ac,0.25,1,4
6d88244c6e2150436e9c094e978b97f3,0.25,1,4
cf737b913b6f1905272caeef63dbbdf9,0.25,1,4
ce57bba75b57b54e80adf4c1780fe908,0.25,1,4
adc209af1ffd96dac0c22cb9b17d6662,0.25,1,4
52c807743c69891a7bf73f6ea81160c7,0.25,1,4
3deaefad512cfaad7a1e7840560c9f5a,0.25,1,4
b741c72edcbd52759812f39c832c6728,0.25,1,4
0ad837c46ec3509e71b05727cb4d01ba,0.25,1,4
ee12c3554d2c43454894aae3c4341fa2,0.25,1,4
3f154a77448cec2c2c5abbc5a83a24d3,0.25,1,4
6c9f1d068965a7f3e806c1ba4f42ad90,0.25,1,4
14176cd6aca1f9f048cb108ea125972b,0.25,1,4
5b77e659e744724b522808dcf23fe5be,0.25,1,4
cada94c776b748927e643f01a1e808be,0.25,1,4
42ce1eb26612c34389a71bf251f96df4,0.25,1,4
7137387a94e1bf89f0ae6b8c23504197,0.25,1,4
f418976cc6711738d62664f13836cc43,0.25,1,4
c8410debb3dea334f9bf9d8d48befd81,0.25,1,4
76f88f173d5ab38963a842d4143f34ed,0.25,1,4
3d8aa0cbf1a84e22510062ef0b57158b,0.25,1,4
1e25378a5b9971b3c15754e8bd053b02,0.25,1,4
fd872c9e9cc10707dcb688b93a6c9443,0.25,1,4
6d24bb380bafa9c9726b7bae54f4766b,0.25,1,4
8004362fcba26bec5b7bb0e46b2e95db,0.25,1,4
09c4ca00e9bf170d7bfbebf3aef4ce4f,0.25,1,4
7147e28431e5391e9611f4436e68a4fc,0.25,1,4
23a8464ffe23cfc0e9be49fd3f0188fc,0.25,1,4
a1c0392a6df50a338f3e860835b1d91b,0.25,1,4
749402e78304f9cf25dc0c213037abee,0.25,1,4
2449981d813aaf10100f4195741abd5f,0.25,1,4
5fba9d015ecb5bb962a955e89e4c255c,0.25,1,4
3a5efff3dfc8af742dbd243f8f61deca,0.25,1,4
b11d6335f081c8de0b2763f4db649fa4,0.25,1,4
b7e3a91f26eadfdbd1ef52c1ffdb751e,0.25,1,4
0fd670ca7faaf4a9eedbc1e08308f425,0.25,1,4
6a42b8dd2e69248ee23b6e82d5405e57,0.25,1,4
6e268c1d24961a7e7808ba2e38792ef5,0.25,1,4
19edd6da0418432bf34d38c4619307df,0.25,1,4
4b6d53839199f92b12d6e8e012a5a3dd,0.25,1,4
984c9c063e149c1501d7d48d0ec2c33f,0.25,1,4
870fd1fe9480234d2fe5b339302d9274,0.25,1,4
0ac782b2b9b756f75ec0a64944279ce2,0.25,1,4
dded67e233ec4aed876173eee68c2481,0.25,1,4
7bd96ad2470e037079dd28cd8edc9453,0.25,1,4
55d7520f144fe1d288ad6d3150835577,0.25,1,4
b7facdddfdb67e132e1e120310cfac5f,0.25,1,4
c00a92125307ad49a61c46f531f2015e,0.25,1,4
12e05b2c6171f9fa631e9f4b8c090f7d,0.25,1,4
1801fa73941604dc3e70c51291e91e15,0.25,1,4
cc35e76bb4b57c272773c7a8c6d2b931,0.25,1,4
47ce48431cef120e8348a23732664aea,0.25,1,4
